id,landslide_type,trigger,fatality_count,injuries,location_accuracy(km),landslide_size,distance,population,latitude,longitude
5381,15,60,0,0,0,2,35.89198,0,19.8981,101.1396
5446,15,10,0,0,5,0,35.81177,23296,28.2399,83.2266
883,5,10,0,0,25,0,35.78457,9152,1.3,35.6167
4416,15,10,8,0,5,1,35.76707,15000,-33.2968,-70.2492
6514,15,60,1,7,5,0,35.75141,0,28.0081,84.6476
6565,0,0,1,0,5,0,35.67583,9073,29.5311,81.9616
1171,25,10,0,0,5,0,35.65711,2192,50.5662,-123.1173
5438,15,10,5,0,1,0,35.60787,23296,28.3962,83.2549
4504,15,10,1,0,5,0,35.58303,31978,34.6113,74.9499
3560,15,10,0,0,50,0,35.52835,223523,24.8286,93.5935
6172,5,10,0,0,5,0,35.51391,0,24.7594,97.5634
682,15,80,0,0,0,0,35.502,61696,-39.8931,176.5992
3378,35,10,0,0,0,0,35.48545,0,35.6562,74.9448
1571,35,80,0,0,0,1,35.46494,27686,-21.1806,48.0043
2556,15,10,0,0,5,0,35.44437,77366,-18.0327,178.1266
6340,15,60,0,0,1,0,35.35063,16557,24.1965,73.703
4793,15,20,0,0,5,0,35.34908,3532,48.2632,-124.3011
4794,15,20,2,0,5,0,35.34908,3532,48.2632,-124.3011
4577,15,10,0,0,50,0,35.30636,0,12.1639,107.4326
6173,15,20,1,0,1,-1,35.28743,0,27.9995,84.6333
1979,15,10,3,0,50,0,35.22153,253788,21.1899,92.1571
6762,5,20,0,0,5,-1,35.18346,9813,49.7022,-116.9114
5259,15,100,0,0,0,0,35.1654,0,35.4781,74.5049
6459,15,10,0,0,10,0,35.10927,22903,27.4083,87.2739
2050,15,10,0,0,25,0,35.10781,0,31.645,78.4354
244,5,20,0,0,10,0,35.10224,1073,1.4833,35.4667
2327,35,10,0,0,5,0,35.00505,1035,27.2948,87.9377
3710,15,10,0,0,5,0,34.98625,23693,28.0889,83.2934
2750,35,10,0,0,25,0,34.98416,27949,-16.7324,179.3997
5224,5,10,0,0,10,-1,34.92794,7331,29.9964,80.201
6081,15,60,0,0,5,-1,34.84868,23693,28.0872,83.2935
5434,5,10,0,0,1,0,34.82356,7979,39.9565,-111.2388
5505,15,20,2,0,5,0,34.79312,3250,27.3414,86.7506
5151,15,40,0,0,10,0,34.79151,26550,-41.7331,174.2538
3424,15,10,0,0,1,0,34.74001,61696,-39.9455,176.9248
4823,5,20,1,0,5,0,34.59631,7750,34.2946,75.4832
865,15,10,1,0,50,0,34.47722,0,1.3314,120.925
3015,5,10,2,0,10,0,34.46887,485,44.0967,-116.0504
6077,15,20,7,0,5,0,34.4197,23693,28.0816,83.2934
4820,15,20,4,0,25,1,34.39049,36061,-0.9789,36.1529
107,15,10,0,0,0,0,33.94603,5114,-0.356,-78.148
2433,15,10,2,0,50,0,34.38411,31495,26.9796,86.7001
5433,5,10,0,0,1,0,34.35735,7979,39.9575,-111.2445
2306,15,10,0,0,10,0,34.34606,17567,27.59,83.88
2313,15,10,0,0,10,0,34.34606,17567,27.59,83.88
3046,25,10,0,0,5,0,34.33461,1795,43.271,-122.6802
4145,15,10,0,0,25,0,34.26608,15000,-33.2961,-70.2686
4429,15,10,0,0,10,0,34.24094,0,29.3588,81.31
1079,5,80,0,0,50,1,34.24073,0,23.4333,120.7803
1976,15,10,0,0,15,0,34.1929,253788,21.2308,92.1956
6373,45,0,0,0,25,0,34.18291,22582,50.469,-66.1496
654,15,100,0,0,10,0,34.17739,92294,28.9,80.87
6797,15,30,32,7,50,0,34.15607,0,36.0739,72.0406
733,5,20,1,0,10,-1,34.11263,2370,48.3455,-120.0477
4650,15,20,0,0,15,0,34.09967,1795,43.3197,-122.6816
1086,15,10,15,20,10,0,34.03805,0,28.25,83.1792
3669,15,10,0,0,50,0,34.03469,17123,30.7666,78.7963
6412,15,0,0,0,25,0,34.01166,30016,3.8258,101.383
122,15,20,0,0,25,0,33.93016,0,29.356,81.3098
950,5,90,0,0,0,0,33.91881,0,29.3559,81.3097
2297,15,10,16,17,0,0,33.62719,0,36.3044,73.4245
1889,15,10,0,0,10,0,33.58845,19599,23.475,120.8994
2581,15,10,0,0,15,0,33.56105,5993,-29.4884,152.446
2664,15,80,7,0,5,0,33.51924,15968,10.8334,-60.9436
5024,15,60,0,0,50,0,33.49872,5026,30.1719,80.8576
4589,15,10,4,0,0,0,33.47473,50293,5.5779,-0.9992
5432,5,10,0,0,1,0,33.45684,7979,39.9638,-111.2517
6250,25,80,0,0,50,0,33.43174,50206,18.3297,82.9565
2258,15,10,0,0,0,0,33.40841,135477,21.3161,107.3397
2068,15,10,3,0,5,1,33.37434,0,27.231,103.1931
2905,35,10,0,0,5,0,33.34168,6318,-38.8923,174.5966
962,15,10,0,0,5,0,33.29411,1347,48.538,-121.75
3824,15,20,3,0,50,0,33.26413,0,28.0889,85.6352
22,15,20,0,0,50,-1,33.23722,19151,4.4999,114.6667
3923,15,10,3,0,50,0,33.22845,20908,29.139,81.773
5011,15,10,5,4,5,0,33.20358,0,25.38,104.1369
5427,15,10,1,0,5,0,33.20312,92113,25.3833,94.1884
6336,15,60,0,0,5,0,33.16037,0,26.1095,103.1552
3023,15,10,0,0,5,0,33.1551,4154,43.8071,-123.7113
5136,15,0,0,0,15,0,33.15201,21867,27.7115,83.9072
2787,15,10,3,0,5,0,33.10893,15968,10.8275,-60.9416
2788,15,10,5,0,5,0,33.10893,15968,10.8275,-60.9416
5695,15,10,0,0,50,0,32.99747,6902,-18.7913,-42.3753
5696,15,10,2,0,50,0,32.99747,6902,-18.7913,-42.3753
2383,15,10,0,0,5,0,32.99063,4052,-37.1475,146.4399
6100,15,60,8,0,0,0,32.96402,5827,12.3476,-84.79
226,35,20,0,0,10,0,32.91524,0,29.184,81.6018
2222,15,20,0,0,0,0,32.90326,29331,35.2227,72.4258
5106,15,10,1,0,0,0,32.86511,0,37.0903,108.5845
2192,5,10,0,0,50,0,32.81897,1600,27.6661,86.0332
1113,15,20,0,0,10,0,32.7993,22903,27.6072,86.9985
6101,15,60,23,13,0,0,32.77401,5827,12.352,-84.7932
803,15,10,15,0,50,0,32.75383,92294,28.833,80.9
5297,15,0,0,0,50,0,32.74684,0,27.8664,83.1036
5361,15,0,0,0,25,0,32.73394,8160,31.0826,78.066
5516,5,10,0,0,25,0,32.7157,14206,43.4205,-115.6043
6171,15,10,0,0,5,-1,32.71144,0,29.1491,81.6165
3922,15,10,0,0,5,0,32.71031,0,29.1832,81.5999
6099,15,60,7,0,0,0,32.69694,5827,12.3484,-84.7928
4869,5,20,20,7,0,0,32.69153,0,-2.847,102.0873
4726,15,30,0,0,15,0,32.6879,9073,29.1426,81.8833
818,15,10,0,0,25,0,32.67517,92294,28.8268,80.9023
5522,5,10,4,0,1,0,32.66456,14206,43.365,-115.4442
2562,15,10,0,0,5,0,32.66264,725000,34.6644,73.4637
539,5,30,0,0,5,-1,32.6464,9813,49.7701,-117.4619
1975,15,10,0,0,5,0,32.54732,253788,21.2289,92.1696
1977,15,10,22,10,5,0,32.54732,253788,21.2289,92.1696
6530,15,10,0,0,50,0,32.5223,0,34.5382,74.2493
2324,15,10,2,0,5,0,32.50156,223523,24.8029,93.6228
6398,15,10,0,0,25,-1,32.48635,1347,48.5346,-121.7306
3525,15,10,8,0,15,0,32.48182,7176,25.0672,93.4093
6090,15,60,0,0,0,0,31.24511,5827,12.3521,-84.808
5939,15,10,0,0,5,0,32.44905,0,35.1148,73.0068
3672,15,10,0,0,0,0,32.43398,8364,25.5125,93.3613
2561,15,10,1,0,25,0,32.38063,0,34.8075,73.6889
6538,15,0,0,0,5,0,32.37939,1495,31.5216,78.1346
4234,35,10,0,0,10,0,32.33243,1100,-36.7056,146.8154
1049,15,100,3,0,15,0,32.28507,0,27.9447,84.2279
6403,15,0,0,0,0,0,32.25379,0,25.0666,98.8225
3697,15,10,29,13,25,0,32.22177,21867,27.9939,84.094
675,5,10,0,0,15,-1,32.15868,3068,37.5588,-105.135
5534,5,80,25,4,1,0,32.12708,21407,17.3461,-100.1681
5056,15,10,0,0,10,0,32.08945,20908,29.1309,81.6631
2203,15,10,0,0,10,0,32.04254,10414,36.1788,74.158
5909,15,0,0,0,5,1,32.0185,18317,29.58,80.67
4167,15,10,0,0,5,0,32.01702,42284,-18.0873,177.3814
998,5,10,20,9,5,0,31.96188,15722,-18.5333,47.3167
5211,15,10,10,3,5,0,31.87601,0,27.8694,103.5109
273,15,10,0,0,5,0,31.8401,86685,-1.783,29.583
5514,5,10,0,0,1,0,31.78115,14206,43.4026,-115.5605
3102,15,10,0,0,5,0,31.65457,47587,7.2753,81.0714
4760,15,0,3,0,50,0,31.6121,1443,36.6468,-111.633
5850,5,10,0,0,25,1,31.60993,141251,-19.366,-65.948
3354,15,20,0,0,0,0,31.55091,8824,-9.938,33.4318
232,15,20,0,0,0,0,31.54629,107157,27.9167,84.25
765,15,10,0,0,50,0,31.54629,107157,27.9167,84.25
4442,15,10,0,0,10,0,31.52755,0,27.9526,84.227
6571,15,20,0,0,5,0,31.50921,0,28.6572,82.2345
5399,45,55,10,0,1,-1,31.43287,50206,18.2807,83.0394
4405,15,10,0,0,5,0,31.38223,0,22.7519,120.781
3479,15,10,0,0,5,1,31.37529,0,25.7921,110.322
6091,15,60,0,0,0,0,31.3736,5827,12.3511,-84.8064
5447,15,10,0,4,10,0,31.33247,23296,28.4505,83.342
6150,5,10,3,0,15,-1,31.30151,575,38.2114,-118.8782
1164,15,10,0,0,10,0,31.29668,0,-5.4195,104.3496
4956,15,100,3,0,5,0,31.29134,23416,29.5388,80.9963
3096,5,10,0,0,10,0,31.18402,14047,34.6534,73.4374
2809,5,10,2,0,25,0,31.17377,1965,47.7367,-121.0207
2701,35,10,3,0,10,0,31.16274,12422,9.0891,99.8589
6089,15,60,0,0,0,-1,31.14242,5827,12.3535,-84.8095
5952,15,80,0,0,25,1,31.11221,1951,-15.3004,166.9182
6092,15,60,0,0,0,0,31.10125,5827,12.3506,-84.8089
5422,45,80,0,17,10,0,31.05559,31288,22.2841,120.7255
3700,15,10,0,0,5,0,31.05067,200000,28.0075,84.088
5351,25,10,0,0,1,0,31.0066,36441,36.2566,-115.6442
6093,15,60,0,0,0,0,30.99704,5827,12.3502,-84.8098
597,5,20,0,0,10,-1,30.98796,466,35.7951,-92.9646
3709,15,10,0,0,15,0,30.9652,23296,28.3683,83.2934
1918,15,70,16,0,0,0,30.93866,0,27.7489,107.4656
6524,5,0,1,2,50,0,30.92493,5427,28.4414,82.624
368,25,20,8,0,50,1,30.9202,28198,-9.0087,148.1139
3919,15,10,0,0,5,0,30.91725,0,27.9604,84.2231
6714,15,90,0,0,15,0,30.84081,42742,12.4359,9.1854
3120,5,10,1,0,25,0,30.81169,3778,-0.6549,-78.874
6094,15,60,3,0,0,0,30.7707,5827,12.349,-84.8116
2676,15,10,1,0,5,0,30.75059,50206,18.2733,83.0645
5513,5,10,6,0,1,0,30.71907,14206,43.3877,-115.5441
3739,15,10,6,0,50,0,30.71072,107157,27.6454,84.125
5169,15,10,2,0,15,0,30.68819,107157,27.5,84.6663
3567,15,10,0,0,10,0,30.65143,47419,9.5207,77.0198
6291,15,60,0,0,15,1,30.61905,63645,25.7354,90.3852
3785,5,10,0,0,0,0,30.61676,20324,-8.8137,-36.9541
2557,15,10,0,0,50,0,30.57968,19294,5.9606,116.388
3670,15,10,0,0,50,0,30.56741,7725,31.0188,78.4129
3752,15,10,0,0,25,0,30.56741,7725,31.0188,78.4129
4303,15,10,1,0,5,0,30.55853,77366,-17.9392,178.2452
4494,5,10,0,0,5,0,30.55804,0,31.3161,103.8764
3877,15,20,0,0,15,0,30.51351,27244,46.4492,-92.162
794,15,20,0,0,0,0,30.50482,109400,27.137,103.95
6433,15,0,2,0,15,-1,30.48877,4270,47.9849,-113.6809
1203,5,80,5,0,10,0,30.47331,0,14.8733,108.0191
4267,5,20,7,0,5,-1,30.43806,4864,45.087,-122.0578
4306,15,10,0,0,25,0,30.41175,283441,12.2736,108.9163
5506,5,10,0,0,50,0,30.39279,1094,42.2872,-110.1938
2219,15,10,0,0,10,1,30.38622,2100,35.0148,75.6213
529,35,20,4,0,1,0,30.37774,1899,-41.5877,175.2362
5083,25,20,0,0,5,0,30.37462,24085,36.2629,-115.6158
5931,5,60,0,0,5,0,30.35184,1347,48.5191,-121.7073
5911,15,0,0,0,1,1,30.33207,1169,57.3121,-4.8501
6302,25,10,0,0,5,0,30.3241,2370,48.2873,-120.0646
4085,5,10,0,0,1,0,30.29383,15968,10.8313,-60.9991
3528,5,10,0,0,5,-1,30.28399,8893,40.3398,-112.5716
6095,15,60,0,0,0,-1,30.27546,5827,12.3487,-84.8163
3324,25,10,0,0,10,0,30.25295,0,8.9607,99.8832
4545,15,10,0,0,0,1,30.25259,0,21.8777,104.5658
1309,5,10,2,0,5,-1,30.10748,2075,47.7093,-121.3601
4438,15,10,0,0,5,0,30.07563,0,28.4628,101.8783
4959,15,20,0,0,50,0,30.03128,20908,29.1145,81.6865
659,5,10,0,0,25,0,29.97781,2991,44.93,-115.72
1002,15,20,0,0,5,0,29.97069,2250,60.7771,-148.7315
5362,15,80,12,0,5,0,29.95684,71066,23.6454,109.9679
6096,15,60,1,0,0,0,29.95253,5827,12.349,-84.8195
6102,15,60,10,0,0,0,29.94574,5827,12.3491,-84.8196
6097,15,60,11,0,0,0,29.92927,5827,12.3484,-84.8195
4702,15,20,8,0,0,0,29.91952,0,1.1837,124.53
488,15,20,0,0,50,0,29.87319,37475,34.219,77.2665
2081,5,10,3,0,10,0,29.84238,107111,35.2507,137.8163
3101,15,10,0,0,15,0,29.83936,66716,7.6447,80.8147
1620,15,10,7,0,10,0,29.83354,0,-12.9655,-71.4216
5659,15,10,6,0,15,0,29.8286,69596,12.9564,109.0574
3140,15,20,0,0,5,0,29.82656,2033,44.3543,-123.7083
1799,15,10,1,0,10,1,29.77607,9152,1.2495,35.5842
5750,15,0,0,0,1,1,29.75177,10442,-44.5838,168.2992
2456,15,10,4,0,25,0,29.74149,13865,30.7991,79.4356
4921,15,20,2,0,25,0,29.71265,17491,27.1418,87.7788
5323,15,10,0,0,50,0,29.71015,7750,34.2601,75.4466
2967,15,10,0,0,10,0,29.55088,2290,-38.5854,143.9341
5135,15,0,5,0,15,0,29.5084,23693,27.6746,83.7533
6448,5,10,0,0,10,0,29.50172,11312,38.623,-119.7203
2577,15,10,0,0,50,0,29.47352,92113,25.5265,93.8673
4393,15,10,0,0,25,1,29.42771,1464,27.7565,88.632
255,15,20,0,0,25,0,29.41705,30418,24.2451,94.0691
5608,15,0,3,0,15,0,29.37158,2571,30.5345,79.0853
5611,15,20,0,0,15,0,29.37158,2571,30.5345,79.0853
2371,15,10,0,0,5,0,29.32409,0,27.59,86.1
1066,15,100,3,0,0,0,29.30077,0,27.9582,84.2726
390,15,80,5,0,5,0,29.28864,15968,10.841,-61.055
1114,15,60,24,0,5,0,29.28794,0,27.9504,84.3075
6525,15,10,277,0,50,0,29.28035,17123,30.9936,78.4594
4671,15,20,0,0,15,0,29.26206,4561,44.0106,-123.7121
6814,15,50,0,0,10,-1,29.20796,1872,46.9484,-121.0704
3698,15,10,0,0,5,0,29.16463,0,27.9507,84.415
45,15,20,0,0,5,0,29.09438,1982,46.355,-122.5479
4748,15,20,0,0,10,0,29.07721,0,2.9832,98.1938
51,15,10,0,0,5,0,29.06942,2899,39.221,71.188
5267,15,60,0,0,25,0,29.03595,0,35.1544,74.0453
1047,15,100,1,0,10,0,29.03011,0,27.9586,84.2805
3152,15,10,0,0,1,0,29.01073,570407,1.2951,110.2716
3810,15,10,0,0,10,0,28.9894,1442271,27.9358,85.1893
6483,25,10,1,0,10,0,28.97111,1191,46.6752,-121.0489
4566,15,10,12,0,5,0,28.94222,107157,27.7923,84.7001
886,15,20,0,0,25,0,28.92635,0,8.8313,105.2523
3006,15,20,0,0,50,0,28.92074,1777,45.6047,-123.4845
2152,15,10,0,0,10,0,28.90701,107157,27.7994,84.6959
2167,15,10,8,0,10,0,28.90701,107157,27.7994,84.6959
6098,15,60,0,0,0,0,28.90294,5827,12.3129,-84.8199
1912,15,40,0,0,50,0,28.87797,0,31.236,103.4883
4920,15,10,0,0,1,0,28.85336,1495,31.5168,78.0976
5511,5,10,7,3,1,0,28.84649,14206,43.34,-115.4769
2286,15,10,0,0,25,0,28.79547,23693,28.0276,83.3164
4958,15,10,0,2,5,0,28.79246,9073,29.5326,82.1482
2575,15,10,4,0,50,0,28.77268,8364,25.5242,92.9914
999,5,20,0,1,1,-1,28.71388,4407,36.2476,-121.7817
3304,15,10,0,0,15,0,28.68115,0,9.3825,98.7612
5789,5,60,0,0,5,1,28.6735,32393,6.7037,117.0344
3920,15,10,234,0,5,0,28.64087,0,29.1657,81.5631
3139,15,20,20,1,5,0,28.62688,2514,42.9651,-123.8152
3978,15,10,0,2,5,0,28.60568,5427,28.3875,82.6474
6540,25,10,4,0,50,0,28.58933,2552,48.3729,-119.9688
5603,5,10,0,0,5,0,28.57853,15118,25.426,94.6024
5168,15,10,3,0,50,0,28.57287,0,27.7713,86.166
254,15,20,0,0,50,0,28.525,852,27.0971,90.4032
791,15,80,0,0,25,0,28.51184,19599,23.6539,121.0134
5125,25,10,2,0,5,0,28.51122,7247,37.1629,-111.373
6219,15,20,0,4,50,0,28.50569,26246,10.4741,-73.8715
5210,15,20,0,0,50,0,28.46491,0,34.3752,106.7588
612,15,10,2,0,50,0,28.42059,2860,28.57,83.45
2211,15,10,0,0,5,1,28.41985,37475,34.3061,77.3265
6812,65,0,0,0,25,0,28.37636,5026,30.1818,81.4392
2044,5,100,0,4,5,0,28.37402,29499,25.8877,94.7861
3741,15,20,0,0,5,0,28.31436,92113,25.4191,94.1079
2811,5,10,1,0,50,0,28.31035,6145,48.4632,-124.0862
2401,15,20,5,0,5,0,28.30722,10414,36.1736,74.3001
3860,15,20,13,0,10,0,28.30317,92113,25.4192,94.108
247,15,20,0,4,50,0,28.2961,223523,25.0604,93.9877
3572,15,10,0,0,0,0,28.29459,3983,0.8479,-78.0609
3437,15,10,1,0,0,0,28.28529,47832,6.6331,80.6501
3442,15,10,0,0,0,0,28.28529,47832,6.6331,80.6501
2539,15,10,0,4,25,0,28.27407,25581,28.3092,95.4149
2163,15,10,0,0,5,0,28.26285,92113,25.4196,94.1054
6115,5,20,0,0,5,-1,28.23582,1385,49.7005,-123.1565
2472,5,80,0,4,5,0,28.20759,0,23.4367,120.7211
3658,15,10,0,0,25,1,28.19084,77366,-17.8893,178.4779
2509,5,10,12,6,10,0,28.14638,64400,28.1981,81.8494
3017,15,10,0,0,5,0,28.11774,1126,46.3822,-122.0125
2020,15,10,0,0,1,0,28.10052,2235,-43.7739,172.7873
2442,15,10,2,0,15,0,28.07846,23693,28.058,83.3588
182,15,20,0,3,0,1,28.06031,0,35.273,72.983
2536,15,0,0,0,50,0,27.99881,24931,12.7796,75.5844
6637,5,20,10,6,50,0,27.96004,2758,46.7517,-121.9412
2170,15,10,0,0,25,0,27.92364,2005,36.5011,74.8899
3546,15,10,0,0,50,0,27.91819,1214,7.1145,80.314
5515,5,10,5,0,1,0,27.87603,14206,43.3359,-115.4894
3715,15,60,3,0,5,0,27.85925,31495,26.8998,86.7014
2365,15,10,0,0,10,0,27.84363,0,29.0834,81.5834
23,15,20,0,0,50,0,27.83596,42284,-18.0167,177.55
5512,5,10,9,0,1,0,27.81611,14206,43.3575,-115.5397
3030,15,10,0,0,5,0,27.81322,8925,44.4006,-122.3871
3686,15,20,0,0,5,0,27.74885,107157,27.9333,84.4167
4930,15,20,8,3,50,0,27.63875,17123,30.885,78.6695
4834,15,20,0,0,0,0,27.63311,70593,-1.6649,29.8353
2405,15,10,0,2,0,0,27.57255,25581,28.3036,95.4112
2382,15,10,1,0,5,0,27.55031,1100,-36.9829,147.1399
5121,5,10,0,3,5,0,27.54476,2826,39.0715,-107.1995
2704,5,10,0,0,0,0,27.4983,0,8.9655,99.7996
3759,15,10,0,0,50,0,27.4976,2571,30.506,79.1127
1546,5,80,6,6,0,0,27.49371,3705,38.6081,-28.0235
1141,5,90,0,0,10,0,27.49051,1600,27.7667,86.1334
3699,15,10,5,0,10,0,27.48738,0,27.9654,84.4107
1553,5,10,0,0,50,0,27.48449,2361,-16.4158,-67.8317
2149,5,10,2,0,10,0,27.47506,1320,38.0604,-108.1234
4206,15,20,1,0,5,0,27.41599,0,20.7123,105.0378
630,15,0,0,3,50,0,27.40158,1442271,27.92,85.19
2184,5,10,1,0,5,0,27.39654,51721,39.8403,141.772
4996,15,10,0,0,50,0,27.38856,0,41.6518,72.0106
2285,15,10,0,0,50,0,27.37186,15056,27.7592,82.6335
204,15,20,2,9,25,0,27.32112,0,27.9167,83.0833
3882,15,20,0,0,5,0,27.31647,10414,35.978,74.6063
2947,15,10,0,0,0,0,27.31333,6638,-12.3325,-73.1219
2471,15,10,0,0,50,0,27.28608,47571,29.7911,80.058
4277,45,20,0,0,10,0,27.2437,31978,34.6507,74.7362
4160,45,20,0,0,25,-1,27.21839,4407,36.2618,-121.7938
3943,15,10,3,9,10,0,27.20627,1464,27.7344,88.633
3944,15,10,0,8,10,0,27.20627,1464,27.7344,88.633
882,5,10,0,0,50,0,27.19587,1073,1.2827,35.447
2571,15,10,0,7,25,0,27.18322,44758,28.7038,80.9787
3545,15,10,0,0,5,0,27.15704,9350,7.2097,80.207
1691,15,10,0,0,5,0,27.14037,147281,-23.0392,-43.5001
4144,15,10,0,0,15,0,27.09269,2221,7.257,126.1579
1229,15,10,0,0,10,0,27.08896,0,29.2944,81.3
5133,5,10,0,0,5,0,27.05169,2826,39.0718,-107.1928
4294,15,20,2,0,10,-1,27.02373,3368,40.2695,-124.2112
4887,15,10,0,13,10,0,27.00313,2221,7.2549,126.1557
922,35,10,0,0,0,0,26.99122,21410,5.0936,102.9896
1182,5,10,0,0,5,0,26.97874,3485,32.804,-88.3108
5782,15,60,0,0,15,0,26.93806,457326,6.116,116.2708
6332,15,80,2,0,50,0,26.92863,2361,11.8895,119.939
3022,15,10,0,34,50,0,26.92651,1151,43.6712,-123.6521
3574,15,10,1,0,50,0,26.89879,8904,7.7895,-74.2239
2326,15,10,3,5,5,0,26.52875,17491,27.07,87.73
925,15,10,0,0,5,0,26.82176,22179,6.2167,80.45
2168,15,10,0,0,25,0,26.80117,725000,34.2145,73.6936
3385,15,10,5,0,25,0,26.80117,725000,34.2145,73.6936
5214,15,90,0,0,10,0,26.78878,0,31.8931,78.63
512,15,10,3,0,0,0,26.75581,15073,6.9634,80.3643
5656,5,0,1,54,1,0,26.74956,17082,39.1832,140.1175
1153,15,10,0,0,5,0,26.72934,0,31.8833,78.6167
6485,45,40,9,8,15,0,26.72137,1399814,0.0072,-78.4781
400,15,20,0,0,25,1,26.7208,50059,-7.6511,111.1835
5690,5,20,0,0,10,0,26.68822,15968,10.8237,-61.0955
4130,15,10,0,0,10,2,26.68374,2221,7.2521,126.1566
4146,15,10,4,6,10,0,26.68374,2221,7.2521,126.1566
6368,15,20,10,0,0,0,26.67215,485,43.7777,-115.5106
3105,15,10,1,0,25,0,26.65961,66716,7.6192,80.6405
6026,15,20,0,0,5,0,26.62969,1183,42.1633,-74.4086
521,35,20,8,0,50,0,26.57516,197000,11.8861,108.2058
5418,25,10,0,0,5,0,26.56626,3112,45.3871,-114.0541
3987,15,20,0,0,1,0,26.50673,44632,27.891,85.149
463,15,20,0,0,5,-1,26.48182,1731,-35.047,173.7463
877,35,20,2,7,5,-1,26.4588,4407,36.27,-121.8076
2424,15,10,0,0,25,0,26.45346,265331,23.591,92.9296
2700,5,10,6,0,10,0,26.45037,12422,9.152,99.8663
4803,15,20,0,0,5,0,26.44877,56298,-9.5744,160.1445
4570,15,10,0,0,1,0,26.39832,25581,27.8458,95.2253
438,15,20,0,0,5,0,26.37635,4561,44.0302,-123.679
5771,15,30,0,0,5,1,26.34328,3907,52.882,-118.4484
2291,15,10,15,3,10,0,26.3194,17123,30.966,78.4151
3679,15,10,0,0,5,0,26.26718,21867,28.0004,84.033
319,15,20,1,0,50,0,26.23523,92113,25.4379,94.1162
3039,15,20,0,0,50,0,26.23207,784,47.2426,-115.8608
3301,15,10,0,0,10,0,26.22724,12422,9.1618,99.8725
3104,15,10,0,0,50,0,26.2209,66716,7.6235,80.6349
1393,5,20,0,0,15,0,26.18676,25742,-0.4167,-78.7833
320,15,20,0,0,50,0,26.15565,19294,6.043,116.4453
5150,15,40,3,0,5,0,26.15342,26550,-41.6885,174.1664
1910,15,10,0,0,10,0,26.14437,2009,-45.9034,170.0982
3822,15,20,0,0,0,0,26.13655,47571,29.5194,80.469
3681,15,20,0,0,25,0,26.1361,0,31.2574,103.6019
4937,15,20,5,0,5,0,26.1116,47571,29.5193,80.4687
6138,15,20,6,5,10,-1,26.07781,1600,27.9411,85.6838
3668,15,10,0,0,0,0,26.07261,32442,29.607,79.9298
5248,5,10,3,0,1,-1,26.0676,3260,39.5166,-111.1548
6564,15,0,0,0,10,0,26.04417,9073,29.5023,82.2504
5551,5,20,0,27,25,0,26.02629,2361,-15.999,-67.5836
169,35,10,0,0,25,0,25.98053,3250,27.016,86.85
3778,15,20,8,0,5,-1,25.96697,1600,27.9512,85.6846
3106,15,10,2,0,10,0,25.93259,111701,7.5206,80.7014
5679,5,10,0,0,1,0,25.8893,11169,-12.3546,-40.9044
3028,35,10,0,0,5,0,25.88842,4864,45.2309,-121.7017
6126,5,10,4,0,0,0,25.86952,0,26.6432,99.5666
2316,15,10,10,0,10,0,25.83622,84775,27.6041,84.8603
85,5,10,0,0,10,0,25.83472,25708,22.6368,92.1453
3119,5,10,0,0,10,0,25.82923,25742,-0.6273,-78.3664
2429,15,10,0,0,5,0,25.80526,1600,27.7513,85.8166
5249,25,20,10,0,5,-1,25.7509,3260,39.5366,-111.1562
1639,15,10,18,0,1,0,25.74342,147281,-23.0291,-43.4897
2815,5,10,0,0,5,0,25.74091,2075,47.7307,-121.4089
6551,15,10,3,0,10,0,25.7364,2684,45.3532,141.0171
2029,15,10,0,0,50,0,25.71177,22903,27.6063,87.2196
1656,15,10,11,0,1,0,25.70069,147281,-23.0289,-43.489
2124,15,10,0,0,5,-1,25.68212,9051,33.9917,-107.1577
5215,15,20,0,0,5,0,25.61788,20216,30.4521,78.754
6305,15,0,4,0,10,0,25.61264,21282,49.0115,-124.8257
4994,5,10,0,0,15,0,25.57232,2450,40.6784,-105.4323
6307,15,80,30,0,25,0,25.57221,22264,19.1008,84.0502
3596,15,0,0,0,1,0,25.53809,1744,47.5738,-103.2478
2722,5,10,1,0,0,0,25.51411,36549,8.5612,-74.9185
118,15,20,0,0,50,0,25.50012,0,35.3544,73.0208
192,15,80,3,0,10,0,25.42251,0,23.4715,120.6976
5202,15,20,2,0,5,0,25.40379,0,34.3006,105.8268
5203,15,20,0,0,5,0,25.40379,0,34.3006,105.8268
4608,15,20,0,0,10,1,25.38989,0,-3.1713,119.3657
3315,15,60,0,0,1,0,25.38885,10983,-20.0808,148.4796
3319,15,10,3,0,1,0,25.38885,10983,-20.0808,148.4796
3842,15,20,2,0,10,-1,25.38161,629,37.4288,-105.447
2805,15,10,0,0,15,0,25.37485,457326,6.0638,116.2837
2057,15,10,0,0,10,0,25.33635,107157,27.8494,84.61
2441,15,10,0,0,10,0,25.33635,107157,27.8494,84.61
1139,5,10,0,0,25,0,25.30561,212695,-34.2,-71.0167
1543,15,10,24,0,50,0,25.30499,7914,0.4056,29.9166
660,5,10,0,0,10,0,25.30277,3112,44.98,-114.06
6471,5,10,12,0,1,-1,25.29753,629,37.4282,-105.4449
2357,15,10,0,0,5,0,25.28927,200000,28.0579,84.0719
3593,5,10,1,0,50,0,25.26877,0,61.1082,8.1055
